evaluations raw_y
1 0.0000000000
2 33.4100000000
11 41.7200000000
13 43.9400000000
21 45.5500000000
23 50.7700000000
32 52.2500000000
37 58.6600000000
39 72.3400000000
44 87.7300000000
48 98.1100000000
85 108.4400000000
89 108.7600000000
92 118.6500000000
97 121.9700000000
113 137.3400000000
121 147.0500000000
175 147.7000000000
237 153.7000000000
465 195.9400000000
469 216.7700000000
491 217.6200000000
505 224.8900000000
534 233.0700000000
542 238.2600000000
639 242.9300000000
737 249.1700000000
1304 250.4300000000
1378 265.0700000000
1585 268.3500000000
1602 275.6500000000
1605 279.9300000000
1606 284.5600000000
1617 296.1900000000
1632 297.1900000000
1640 301.7000000000
1690 303.3400000000
1694 304.0200000000
1731 309.5300000000
1740 314.1900000000
1749 322.9900000000
2112 328.8100000000
2217 477.5300000000
7424 495.2400000000
8211 500.6600000000
8262 508.8700000000
8328 521.1500000000
8369 523.3900000000
8766 524.4000000000
8847 525.9400000000
9081 540.1400000000
9854 544.3600000000
9899 571.5500000000
10000 -1.0000000000
