evaluations raw_y
1 0.0000000000
2 3.3600000000
3 14.4300000000
4 30.9500000000
6 31.7400000000
9 39.4700000000
10 55.7600000000
31 77.1500000000
35 82.3000000000
37 98.8100000000
41 112.4400000000
54 122.9800000000
56 135.7400000000
98 144.9600000000
99 162.5600000000
148 181.5600000000
196 210.5400000000
306 239.9000000000
373 250.8900000000
400 260.4000000000
433 263.0700000000
453 283.7400000000
474 284.3400000000
508 303.6900000000
522 305.5700000000
538 322.0200000000
559 331.0500000000
621 339.2200000000
622 341.0100000000
624 346.0000000000
643 353.4100000000
693 353.8900000000
700 362.3800000000
722 365.9900000000
1343 370.9800000000
1458 386.8700000000
1485 387.9400000000
1557 396.3700000000
1577 400.0900000000
1586 400.1300000000
1598 408.9300000000
1614 418.6900000000
1722 424.0100000000
1724 434.2400000000
1729 444.0600000000
1762 457.6200000000
1769 486.3800000000
1786 495.0000000000
1814 529.8800000000
2779 542.6400000000
2864 556.2600000000
2898 562.4500000000
3036 569.0800000000
3393 579.0900000000
3657 588.5200000000
3797 592.2100000000
3798 602.4800000000
3803 602.5000000000
3821 613.3300000000
3836 646.9700000000
3867 650.6500000000
4492 713.8300000000
4548 735.3100000000
4628 735.8700000000
4645 737.5900000000
4657 749.3600000000
6631 750.0500000000
6664 753.9900000000
6740 754.5600000000
7105 755.5100000000
7168 760.0700000000
7266 765.6900000000
7299 786.4400000000
7331 800.9800000000
8633 803.8100000000
10000 460.5600000000
