eval,mean_best_f,std_best_f
1,0.0,0.0
2,148.33333333333334,16.653327995729065
3,148.33333333333334,16.653327995729065
4,203.0,11.269427669584644
5,203.0,11.269427669584644
6,217.66666666666666,22.546248764114473
7,217.66666666666666,22.546248764114473
8,244.66666666666666,32.145502536643185
9,264.3333333333333,27.061657993059725
10,294.6666666666667,16.563010998406458
11,320.3333333333333,38.81151032017865
12,336.3333333333333,17.03917055884274
13,336.3333333333333,17.03917055884274
14,343.6666666666667,15.69500982265807
15,368.6666666666667,28.219378684395824
16,368.6666666666667,28.219378684395824
17,368.6666666666667,28.219378684395824
18,374.6666666666667,24.337899115029078
19,374.6666666666667,24.337899115029078
20,374.6666666666667,24.337899115029078
21,374.6666666666667,24.337899115029078
22,374.6666666666667,24.337899115029078
23,381.0,24.979991993593593
24,381.0,24.979991993593593
25,381.0,24.979991993593593
26,381.0,24.979991993593593
27,389.6666666666667,11.015141094572202
28,389.6666666666667,11.015141094572202
29,389.6666666666667,11.015141094572202
30,389.6666666666667,11.015141094572202
31,389.6666666666667,11.015141094572202
32,396.0,15.132745950421556
33,396.0,15.132745950421556
34,396.0,15.132745950421556
35,396.0,15.132745950421556
36,396.0,15.132745950421556
37,396.0,15.132745950421556
38,396.0,15.132745950421556
39,396.0,15.132745950421556
40,396.0,15.132745950421556
41,396.0,15.132745950421556
42,396.0,15.132745950421556
43,396.0,15.132745950421556
44,396.0,15.132745950421556
45,396.0,15.132745950421556
46,396.0,15.132745950421556
47,396.0,15.132745950421556
48,396.0,15.132745950421556
49,396.0,15.132745950421556
50,396.0,15.132745950421556
51,401.3333333333333,6.506407098647712
52,401.3333333333333,6.506407098647712
53,401.3333333333333,6.506407098647712
54,401.6666666666667,6.506407098647712
55,401.6666666666667,6.506407098647712
56,401.6666666666667,6.506407098647712
57,401.6666666666667,6.506407098647712
58,403.6666666666667,3.785938897200183
59,403.6666666666667,3.785938897200183
60,403.6666666666667,3.785938897200183
61,403.6666666666667,3.785938897200183
62,403.6666666666667,3.785938897200183
63,403.6666666666667,3.785938897200183
64,403.6666666666667,3.785938897200183
65,403.6666666666667,3.785938897200183
66,405.0,3.0
67,405.0,3.0
68,405.0,3.0
69,406.0,4.58257569495584
70,406.0,4.58257569495584
71,406.0,4.58257569495584
72,406.0,4.58257569495584
73,406.0,4.58257569495584
74,406.0,4.58257569495584
75,406.0,4.58257569495584
76,406.0,4.58257569495584
77,406.0,4.58257569495584
78,406.0,4.58257569495584
79,406.0,4.58257569495584
80,407.6666666666667,7.371114795831994
81,408.0,7.211102550927978
82,408.0,7.211102550927978
83,408.0,7.211102550927978
84,408.0,7.211102550927978
85,408.0,7.211102550927978
86,408.0,7.211102550927978
87,408.0,7.211102550927978
88,408.0,7.211102550927978
89,408.0,7.211102550927978
90,408.0,7.211102550927978
91,408.0,7.211102550927978
92,409.3333333333333,5.773502691896258
93,409.3333333333333,5.773502691896258
94,409.3333333333333,5.773502691896258
95,409.3333333333333,5.773502691896258
96,409.3333333333333,5.773502691896258
97,409.3333333333333,5.773502691896258
98,409.3333333333333,5.773502691896258
99,409.3333333333333,5.773502691896258
100,409.3333333333333,5.773502691896258
101,409.3333333333333,5.773502691896258
102,409.3333333333333,5.773502691896258
103,409.3333333333333,5.773502691896258
104,410.3333333333333,5.131601439446884
105,410.3333333333333,5.131601439446884
106,410.3333333333333,5.131601439446884
107,410.3333333333333,5.131601439446884
108,410.3333333333333,5.131601439446884
109,410.3333333333333,5.131601439446884
110,410.3333333333333,5.131601439446884
111,410.3333333333333,5.131601439446884
112,410.3333333333333,5.131601439446884
113,410.3333333333333,5.131601439446884
114,410.3333333333333,5.131601439446884
115,410.3333333333333,5.131601439446884
116,411.6666666666667,3.785938897200183
117,411.6666666666667,3.785938897200183
118,411.6666666666667,3.785938897200183
119,411.6666666666667,3.785938897200183
120,412.3333333333333,3.511884584284246
121,412.3333333333333,3.511884584284246
122,412.3333333333333,3.511884584284246
123,412.3333333333333,3.511884584284246
124,412.3333333333333,3.511884584284246
125,412.3333333333333,3.511884584284246
126,412.3333333333333,3.511884584284246
127,412.3333333333333,3.511884584284246
128,412.3333333333333,3.511884584284246
129,412.3333333333333,3.511884584284246
130,412.3333333333333,3.511884584284246
131,412.3333333333333,3.511884584284246
132,412.3333333333333,3.511884584284246
133,412.3333333333333,3.511884584284246
134,412.3333333333333,3.511884584284246
135,412.3333333333333,3.511884584284246
136,412.3333333333333,3.511884584284246
137,412.3333333333333,3.511884584284246
138,412.3333333333333,3.511884584284246
139,412.3333333333333,3.511884584284246
140,412.3333333333333,3.511884584284246
141,413.6666666666667,4.041451884327381
142,413.6666666666667,4.041451884327381
143,413.6666666666667,4.041451884327381
144,413.6666666666667,4.041451884327381
145,413.6666666666667,4.041451884327381
146,413.6666666666667,4.041451884327381
147,413.6666666666667,4.041451884327381
148,413.6666666666667,4.041451884327381
149,413.6666666666667,4.041451884327381
150,413.6666666666667,4.041451884327381
151,413.6666666666667,4.041451884327381
152,413.6666666666667,4.041451884327381
153,414.6666666666667,5.131601439446884
154,414.6666666666667,5.131601439446884
155,414.6666666666667,5.131601439446884
156,414.6666666666667,5.131601439446884
157,414.6666666666667,5.131601439446884
158,414.6666666666667,5.131601439446884
