evaluations raw_y
1 -220.0000000000
2 -212.0000000000
3 -201.0000000000
4 -185.0000000000
1404 -182.0000000000
3942 -180.0000000000
4530 -176.0000000000
4614 -170.0000000000
10000 -206.0000000000
evaluations raw_y
1 -214.0000000000
2 -212.0000000000
3 -203.0000000000
7 -200.0000000000
15 -197.0000000000
30 -194.0000000000
82 -193.0000000000
109 -191.0000000000
127 -186.0000000000
260 -182.0000000000
297 -180.0000000000
1969 -178.0000000000
10000 -212.0000000000
evaluations raw_y
1 -215.0000000000
4 -206.0000000000
7 -201.0000000000
48 -196.0000000000
49 -194.0000000000
98 -192.0000000000
123 -190.0000000000
301 -185.0000000000
823 -184.0000000000
1060 -181.0000000000
2642 -178.0000000000
10000 -222.0000000000
evaluations raw_y
1 -221.0000000000
3 -208.0000000000
4 -203.0000000000
11 -190.0000000000
43 -181.0000000000
144 -177.0000000000
2753 -168.0000000000
4711 -214.0000000000
