evaluations raw_y
1 0.0000000000
2 13.3000000000
3 46.1600000000
5 46.8300000000
13 92.6100000000
121 105.9100000000
125 106.0000000000
126 107.0000000000
170 111.5900000000
172 113.6500000000
195 117.0900000000
204 144.2300000000
247 151.8600000000
249 166.0400000000
379 166.5700000000
496 175.3700000000
601 177.7800000000
789 180.3600000000
1033 182.8400000000
1036 204.9700000000
1045 218.0500000000
1047 226.0900000000
1171 231.3400000000
1224 233.1900000000
1294 234.2200000000
1354 239.2900000000
1360 260.8400000000
1526 266.7900000000
1562 269.8800000000
1563 272.7900000000
1570 274.6000000000
1582 274.9700000000
1635 282.8000000000
1661 288.1900000000
1696 290.2400000000
1921 293.9900000000
1941 295.3300000000
1970 301.1100000000
2036 303.1800000000
2100 310.4200000000
3080 310.6600000000
3094 315.8700000000
3129 347.1000000000
3728 351.1700000000
3782 361.6000000000
3852 366.6400000000
3865 368.1600000000
3876 381.2600000000
4041 383.3300000000
4120 397.3800000000
4388 422.4800000000
5528 428.0700000000
6088 434.9100000000
7896 439.7000000000
8072 451.7100000000
8075 457.4400000000
8184 463.6100000000
8572 470.1700000000
9225 498.1100000000
9226 514.7000000000
9239 519.1200000000
9241 537.1800000000
9262 537.7900000000
9302 549.2200000000
9346 567.3700000000
9516 571.9800000000
9856 592.1500000000
10000 1.0700000000
