evaluations raw_y
1 0.0000000000
2 1.9400000000
3 13.4800000000
4 27.8200000000
8 34.1000000000
10 63.0000000000
30 76.9400000000
31 81.3600000000
33 87.4700000000
54 118.1000000000
90 123.4500000000
116 128.7400000000
148 131.1900000000
151 147.0800000000
189 147.3800000000
223 203.2800000000
225 217.1400000000
226 218.7600000000
233 227.2600000000
250 238.7200000000
254 240.2900000000
276 243.8900000000
277 252.6000000000
293 371.7300000000
294 378.2900000000
308 383.1500000000
320 389.7400000000
364 389.9800000000
374 393.1500000000
404 397.4000000000
426 401.0900000000
429 406.7100000000
431 421.8800000000
554 426.5200000000
1151 426.9600000000
2026 438.4800000000
2027 445.1400000000
2258 449.6800000000
2369 452.8600000000
2397 458.3200000000
2549 464.1400000000
2756 466.1200000000
3194 466.8000000000
3693 475.2100000000
4991 514.8900000000
5000 546.2100000000
5430 548.3600000000
5434 553.3300000000
5652 555.2800000000
6088 658.7400000000
18417 661.1600000000
19055 661.7000000000
24752 717.4500000000
24757 717.9500000000
24761 734.6600000000
24868 735.5300000000
25180 736.2100000000
25702 743.3200000000
26304 751.2600000000
26307 757.8900000000
26415 781.7600000000
37061 787.6100000000
41744 794.1700000000
43139 800.1800000000
49521 808.3600000000
55759 808.7300000000
55762 812.5300000000
55772 822.6700000000
61887 832.5900000000
62137 836.7300000000
63205 839.6100000000
69504 846.3100000000
100000 762.9200000000
