evaluations raw_y
1 0.0000000000
2 22.5000000000
3 30.8900000000
4 37.8100000000
5 54.7700000000
13 77.8500000000
17 98.5100000000
21 107.4200000000
24 131.4000000000
44 141.9100000000
61 145.2300000000
70 149.7200000000
90 162.6200000000
100 226.0500000000
153 226.5100000000
182 228.7200000000
185 236.3600000000
191 260.2100000000
195 287.7800000000
204 315.0400000000
209 317.6900000000
218 334.3900000000
257 347.4700000000
276 352.6300000000
283 360.8700000000
312 372.0700000000
444 373.0800000000
463 378.6100000000
546 390.2100000000
581 392.5000000000
586 417.7600000000
610 503.3200000000
651 506.0600000000
675 520.8300000000
679 522.0800000000
698 548.7300000000
1073 551.9100000000
1093 568.3300000000
1157 573.8000000000
1235 592.9400000000
1748 605.5800000000
1956 626.3500000000
3246 628.5600000000
3247 644.3100000000
3284 646.2700000000
3309 654.9100000000
3311 663.0600000000
3385 665.1600000000
3393 672.2200000000
3396 674.5300000000
3398 680.1600000000
3416 683.2500000000
3459 695.0800000000
3645 698.0700000000
4586 700.5000000000
4635 716.0900000000
5070 721.7100000000
5081 722.6700000000
5430 722.6900000000
5435 726.6100000000
5544 742.3300000000
5638 750.9200000000
5766 756.1600000000
5984 756.8800000000
7321 760.5700000000
7615 763.7000000000
7630 766.7100000000
7741 773.1400000000
7811 775.8800000000
8870 781.3500000000
9169 785.6000000000
9339 786.5000000000
9594 794.7400000000
9713 795.5300000000
9737 797.5400000000
10000 377.7900000000
