evaluations raw_y
1 0.0000000000
2 154.0000000000
4 218.0000000000
6 247.0000000000
8 258.0000000000
9 286.0000000000
10 310.0000000000
12 338.0000000000
14 354.0000000000
20 388.0000000000
24 391.0000000000
49 395.0000000000
82 398.0000000000
90 402.0000000000
113 404.0000000000
132 414.0000000000
143 415.0000000000
200 416.0000000000
212 418.0000000000
240 421.0000000000
349 424.0000000000
443 425.0000000000
669 426.0000000000
775 427.0000000000
1270 429.0000000000
1348 430.0000000000
1601 431.0000000000
2299 432.0000000000
2324 434.0000000000
3629 436.0000000000
3837 437.0000000000
3972 439.0000000000
4478 440.0000000000
4638 441.0000000000
5546 444.0000000000
8504 445.0000000000
10000 432.0000000000
