evaluations raw_y
1 20.3100000000
2 45.1200000000
9 52.1200000000
17 54.2400000000
18 59.0900000000
33 184.6200000000
84 185.4800000000
103 226.6500000000
115 231.0500000000
161 253.2400000000
162 265.9400000000
188 283.9000000000
217 309.9000000000
239 335.1600000000
257 392.8500000000
262 397.8500000000
311 416.4400000000
338 424.2700000000
362 424.9300000000
385 448.0100000000
387 465.1000000000
427 480.6200000000
461 482.5800000000
472 580.0100000000
575 588.3000000000
604 606.6200000000
628 631.4800000000
632 696.2600000000
689 747.3900000000
726 773.6000000000
774 785.1000000000
839 825.7400000000
909 852.3700000000
971 865.0400000000
977 866.1700000000
1023 870.2200000000
1061 881.8200000000
1070 902.1700000000
1122 914.0700000000
1165 922.9600000000
1263 931.4800000000
1428 933.2700000000
1442 933.7100000000
3723 939.3700000000
3968 924.5500000000
