evaluations raw_y
1 0.0000000000
2 20.4300000000
6 39.5300000000
11 54.6100000000
14 59.7100000000
15 70.0500000000
16 73.6300000000
18 80.3300000000
19 83.5900000000
20 124.6100000000
39 150.2400000000
57 152.9700000000
60 161.4300000000
66 205.4300000000
173 211.5900000000
191 229.2200000000
208 239.2300000000
228 241.6800000000
256 252.1100000000
279 258.3300000000
307 263.6600000000
347 272.5700000000
353 279.1900000000
368 288.4400000000
381 289.4600000000
405 308.9700000000
413 345.4400000000
687 345.8100000000
887 346.1700000000
896 347.2600000000
907 348.7200000000
913 355.7200000000
940 360.9000000000
1136 370.4900000000
1191 371.4900000000
1196 374.7700000000
1238 378.1000000000
1243 396.5900000000
1253 403.1300000000
1263 432.3200000000
1307 433.9600000000
1334 452.1800000000
1363 454.3100000000
1405 470.3300000000
1414 484.5000000000
1468 487.5400000000
1500 503.5700000000
1549 514.8700000000
1771 518.2700000000
1889 522.2800000000
1983 529.6500000000
2130 530.0200000000
2136 537.7900000000
2230 547.9000000000
2282 547.9900000000
2288 557.1500000000
2289 562.2000000000
2307 569.9600000000
2315 577.6400000000
2335 590.1300000000
2344 598.7900000000
2406 609.7900000000
2415 610.7500000000
2472 621.1200000000
2482 626.6400000000
2494 642.5900000000
2521 647.7200000000
2554 653.7700000000
2649 659.3900000000
2683 671.4100000000
2906 672.0200000000
3011 674.8400000000
3038 679.0200000000
3286 681.0500000000
4818 686.6900000000
4842 693.3200000000
4844 697.9200000000
4956 699.2000000000
5035 701.7800000000
5254 708.6300000000
5438 710.8100000000
5789 711.5700000000
5833 717.1100000000
5859 719.4500000000
6009 725.9600000000
6397 785.7000000000
6766 790.9000000000
6775 791.7300000000
6868 792.4900000000
6888 792.7500000000
6928 805.9600000000
6955 814.1400000000
7457 821.4300000000
10000 263.2300000000
