evaluations raw_y
1 0.0000000000
2 2.0000000000
3 7.3400000000
4 31.6600000000
8 39.4100000000
10 68.2300000000
22 68.5800000000
25 100.6600000000
39 108.3400000000
54 119.5300000000
58 131.4800000000
68 133.6200000000
70 147.4300000000
77 149.3700000000
80 173.6500000000
84 176.8100000000
90 187.6400000000
91 201.2400000000
106 204.4500000000
128 212.6200000000
140 215.5300000000
197 217.5500000000
219 222.1900000000
222 222.7500000000
225 226.8600000000
281 332.4200000000
309 347.9800000000
317 357.0000000000
343 360.5600000000
354 368.0900000000
492 376.3200000000
685 378.0800000000
709 384.4300000000
730 452.7500000000
742 454.4100000000
749 459.8500000000
877 460.2600000000
894 478.3400000000
1417 500.8900000000
1421 504.6800000000
1427 518.5800000000
1505 522.5200000000
1518 523.5500000000
1521 535.9900000000
1685 540.3800000000
1757 547.0700000000
1783 553.4000000000
2020 692.0100000000
9410 693.0400000000
9471 693.1500000000
10000 491.0500000000
