evaluations raw_y
1 0.0000000000
9 64.0000000000
15 135.0000000000
30 147.0000000000
67 179.0000000000
108 219.0000000000
222 256.0000000000
255 272.0000000000
260 306.0000000000
282 307.0000000000
319 360.0000000000
473 377.0000000000
638 381.0000000000
711 385.0000000000
755 393.0000000000
837 396.0000000000
1076 399.0000000000
1370 400.0000000000
1639 402.0000000000
2852 404.0000000000
10982 407.0000000000
11122 411.0000000000
11211 416.0000000000
11222 417.0000000000
11818 418.0000000000
11927 419.0000000000
12594 421.0000000000
12715 422.0000000000
33889 424.0000000000
44093 427.0000000000
101968 416.0000000000
