evaluations raw_y
1 0.0000000000
2 4.4300000000
3 12.8100000000
4 29.6100000000
8 34.0800000000
10 45.8300000000
25 64.4300000000
26 78.8600000000
27 88.3800000000
31 103.1400000000
54 225.4500000000
62 243.1600000000
70 247.2300000000
75 248.0800000000
92 253.2100000000
105 257.7900000000
116 264.3200000000
119 278.4400000000
123 279.1600000000
128 289.6400000000
132 300.3200000000
145 323.1500000000
156 328.3600000000
158 338.8500000000
181 342.2900000000
224 344.4200000000
239 372.8800000000
498 381.8700000000
535 385.9000000000
557 395.7200000000
606 395.7900000000
896 399.4200000000
979 408.0000000000
1405 411.8600000000
1878 425.8000000000
1912 441.2100000000
1999 451.3900000000
2005 453.6500000000
2006 463.4500000000
2054 475.8900000000
2410 482.2800000000
2413 519.7300000000
2418 520.4900000000
2424 531.9000000000
2433 550.1200000000
2460 561.6900000000
3012 580.2800000000
3338 584.8000000000
3615 594.4800000000
4222 596.9900000000
4271 601.5900000000
4280 603.4600000000
4351 614.7000000000
4356 628.6900000000
4569 632.1500000000
4964 636.9100000000
4972 648.6400000000
5135 653.6700000000
5469 654.8800000000
5473 661.2800000000
5474 661.8000000000
5480 665.1100000000
5522 676.5700000000
5557 678.8200000000
5659 688.9700000000
6669 691.1100000000
6821 698.6400000000
6944 699.8300000000
9266 701.6900000000
9716 710.5100000000
10874 713.6100000000
10877 716.9700000000
10900 721.5100000000
11045 723.0100000000
11132 723.6800000000
11145 725.1600000000
11434 729.8800000000
11846 730.0200000000
11995 735.6700000000
12041 753.5400000000
12088 758.9900000000
12142 764.8700000000
12367 770.9600000000
12509 775.2800000000
20675 797.1100000000
20686 817.4800000000
20754 827.3200000000
20808 830.7000000000
20815 832.9000000000
20838 838.1000000000
20872 840.6100000000
22443 854.3300000000
22669 861.7500000000
22673 881.9400000000
25448 883.1400000000
25491 883.3500000000
26218 884.4500000000
26463 885.1300000000
26757 885.7700000000
27068 889.6900000000
27675 900.6300000000
30877 901.3600000000
30965 904.6100000000
54966 905.3900000000
61167 906.8500000000
64733 908.8700000000
65984 919.8200000000
69608 921.7800000000
69760 927.3200000000
100000 598.7000000000
