evaluations raw_y
1 0.0000000000
2 1.9900000000
3 16.2300000000
4 33.8900000000
6 36.3700000000
10 57.0500000000
25 59.6000000000
26 60.1100000000
27 63.0000000000
31 64.7500000000
35 66.1300000000
43 74.4900000000
46 84.7200000000
54 86.3000000000
55 98.0200000000
58 101.6900000000
59 116.5200000000
64 119.4500000000
68 129.0300000000
75 130.5700000000
77 137.2100000000
79 155.8200000000
84 170.2200000000
90 181.2100000000
94 187.4000000000
95 204.4900000000
103 206.6600000000
120 207.7600000000
125 211.1700000000
126 232.3300000000
151 233.3800000000
161 234.9700000000
174 235.1700000000
248 263.7400000000
299 272.4400000000
306 283.6600000000
321 285.9200000000
336 293.6400000000
418 297.3000000000
460 304.7900000000
483 307.9500000000
523 334.8500000000
529 343.8200000000
621 359.8400000000
624 367.5100000000
681 367.8800000000
686 388.2600000000
724 389.5300000000
726 410.7400000000
734 413.9000000000
738 420.8800000000
826 427.6700000000
925 439.3800000000
976 454.4500000000
991 455.7200000000
1028 461.0600000000
1034 462.2200000000
1048 464.1000000000
1068 478.1500000000
1126 479.0800000000
1151 480.1500000000
1173 496.8500000000
1224 500.0400000000
1274 502.9600000000
1290 505.6800000000
1302 507.2100000000
1304 510.8300000000
1567 515.8700000000
1595 522.6200000000
1630 532.3400000000
1645 549.0900000000
1693 562.0200000000
1754 565.1600000000
2030 575.9100000000
2127 578.9800000000
2138 590.5700000000
2158 602.3700000000
2498 606.2900000000
2591 614.3100000000
2597 619.4400000000
2601 623.4100000000
2729 630.0100000000
2765 630.4400000000
3067 637.4400000000
3165 659.3600000000
3290 667.3700000000
3314 680.4700000000
3382 682.2400000000
3405 695.3600000000
3433 710.4400000000
3483 728.4100000000
3495 735.5400000000
3499 744.5500000000
3530 747.4200000000
3533 750.1800000000
5876 752.3000000000
5973 764.0800000000
5980 780.5600000000
7412 781.8500000000
8187 822.6200000000
8201 830.6400000000
8212 846.4300000000
8219 849.1900000000
8354 856.7000000000
8370 878.6600000000
8605 881.9000000000
8811 889.6400000000
8894 890.4100000000
8921 900.5300000000
8966 908.6600000000
8994 910.6400000000
8999 916.9500000000
9043 922.1700000000
9607 927.2500000000
9763 932.2700000000
9881 950.6000000000
