evaluations raw_y
1 0.0000000000
2 24.7000000000
3 37.8800000000
5 50.4800000000
13 81.3200000000
15 94.5800000000
17 113.0300000000
21 123.3800000000
24 132.0100000000
40 141.4400000000
49 147.8200000000
54 154.3000000000
56 156.1400000000
65 160.0200000000
66 168.0000000000
74 183.8400000000
77 201.3600000000
85 208.8100000000
86 219.5800000000
248 225.4600000000
344 290.9800000000
352 300.8500000000
375 306.0300000000
382 330.6600000000
384 335.8200000000
409 338.0500000000
771 339.2200000000
774 357.1800000000
795 357.2000000000
808 363.7200000000
809 366.3000000000
837 371.9800000000
845 372.3400000000
938 425.3700000000
979 426.7300000000
1013 437.8800000000
1028 452.5700000000
1129 456.1200000000
1130 460.8500000000
1149 473.7400000000
1404 495.0600000000
2015 569.8600000000
2204 570.1100000000
2456 574.2300000000
2458 577.6400000000
2590 588.0500000000
2598 590.3600000000
2646 596.4400000000
3150 602.7900000000
5829 603.0100000000
5840 610.4700000000
5905 613.6400000000
6155 613.7400000000
6184 618.6800000000
6335 626.3300000000
6557 630.9000000000
10000 476.0700000000
