evaluations raw_y
1 0.0000000000
2 30.3300000000
6 54.0900000000
7 64.7000000000
19 67.6300000000
27 84.9400000000
29 113.8100000000
89 126.9900000000
103 140.5200000000
149 149.1300000000
159 169.2400000000
182 177.7000000000
187 187.0300000000
190 200.6200000000
204 222.7600000000
259 223.4600000000
292 239.7800000000
309 239.8000000000
314 268.4400000000
326 274.0700000000
328 287.5900000000
329 293.7300000000
336 316.5600000000
353 321.1400000000
372 321.9500000000
378 323.6000000000
406 326.0800000000
454 354.1200000000
457 356.2600000000
466 360.5000000000
503 387.1100000000
621 387.7700000000
684 398.9200000000
750 399.0100000000
851 411.3800000000
868 423.9300000000
936 446.9600000000
998 458.4600000000
1242 467.6000000000
1310 480.8500000000
1323 482.2100000000
1378 489.4000000000
1387 492.5600000000
1703 513.8100000000
1803 589.0200000000
5135 597.7100000000
5198 606.8100000000
5571 697.5200000000
5610 699.6700000000
5628 704.7100000000
5717 704.8100000000
5727 714.2500000000
6134 719.9200000000
6159 724.8900000000
6168 727.7300000000
6176 734.9300000000
6248 741.6500000000
6271 742.4100000000
6272 762.3300000000
6421 768.3300000000
6520 770.3700000000
6622 780.6100000000
6961 782.3000000000
9178 789.0400000000
9629 799.7100000000
9645 800.4600000000
9788 897.6200000000
9913 897.9000000000
9956 909.0200000000
9971 912.3100000000
10000 761.5500000000
