evaluations raw_y
1 0.0000000000
2 2.8700000000
3 18.8500000000
4 31.7100000000
6 34.1100000000
7 34.7100000000
10 57.3400000000
25 62.0100000000
26 67.4800000000
40 68.3200000000
43 87.1500000000
50 94.8800000000
54 235.0800000000
55 262.1100000000
124 340.3000000000
894 381.8700000000
895 396.1900000000
896 414.1900000000
931 421.3800000000
943 430.0600000000
956 444.7500000000
1418 453.8800000000
2070 454.2800000000
2991 458.2700000000
3457 492.3800000000
3458 505.0300000000
3474 513.7700000000
3484 520.3100000000
3525 521.4900000000
3542 526.9700000000
3544 533.2400000000
3698 535.8500000000
3749 562.8300000000
4261 607.9900000000
4841 659.9400000000
4846 665.0000000000
4850 672.1600000000
4892 678.7900000000
4902 679.2500000000
4991 688.2700000000
5047 689.6000000000
5091 695.3900000000
5223 698.7200000000
6361 743.1900000000
16958 744.6200000000
16971 747.0700000000
17046 751.3600000000
17235 753.8000000000
17409 760.6800000000
18561 761.3700000000
18822 761.4400000000
19519 763.2400000000
29849 763.8700000000
31351 764.6600000000
34068 776.2900000000
41698 783.7000000000
51188 791.8700000000
96896 798.0900000000
97074 807.2900000000
97670 809.1500000000
99540 813.1200000000
100000 17.7300000000
