evaluations raw_y
1 0.0000000000
2 22.8300000000
6 38.9100000000
11 42.7000000000
16 44.5200000000
18 47.9800000000
20 93.2500000000
25 101.3500000000
29 105.3000000000
37 111.9200000000
53 123.3100000000
81 128.6200000000
82 139.0600000000
92 145.4300000000
109 158.4300000000
120 161.8100000000
126 162.7600000000
148 165.4800000000
150 170.7600000000
153 195.1500000000
174 224.9200000000
251 227.3200000000
253 232.4700000000
254 237.9300000000
275 254.1400000000
289 261.3900000000
319 274.6400000000
334 275.2300000000
381 277.9100000000
396 292.9100000000
441 292.9200000000
457 295.3100000000
474 314.8900000000
476 336.1600000000
522 339.2200000000
530 346.0200000000
535 358.3000000000
565 364.3500000000
678 409.8000000000
703 433.3400000000
765 445.3600000000
778 446.1100000000
803 478.0500000000
1010 499.9900000000
1679 503.5800000000
1792 512.7200000000
1855 524.5500000000
1912 531.2500000000
1933 547.0300000000
2037 547.8100000000
2050 559.1200000000
2154 571.8200000000
2191 595.9200000000
2266 614.8800000000
2397 616.5700000000
2416 616.7300000000
2476 620.3400000000
2482 636.4600000000
2489 640.8900000000
2493 652.5300000000
2502 655.0900000000
2687 656.8000000000
2836 667.9100000000
2850 683.3500000000
2944 696.6200000000
3318 700.2700000000
3429 713.6000000000
3663 719.9700000000
4006 720.2700000000
4247 732.0900000000
4335 736.7400000000
4358 746.0400000000
4365 753.6400000000
4384 762.4900000000
4461 779.1200000000
4466 783.1200000000
4480 805.7700000000
4515 815.5300000000
4791 817.1000000000
4887 817.8300000000
4899 829.3700000000
5128 844.8700000000
6141 845.0700000000
6157 848.0600000000
6372 848.6400000000
6373 865.8500000000
6945 931.4400000000
7311 942.7100000000
7421 948.9100000000
7467 958.2400000000
7510 958.6800000000
7630 972.9200000000
7802 973.7100000000
7886 975.2600000000
7890 977.4900000000
7915 987.2700000000
8018 988.2200000000
8547 991.0200000000
8562 992.1300000000
8576 1000.7600000000
9364 1002.4400000000
10000 562.3600000000
