evaluations raw_y
1 0.0000000000
2 22.4600000000
3 39.2200000000
5 52.3700000000
13 68.3100000000
15 81.8800000000
17 109.8900000000
21 126.5000000000
24 126.6700000000
29 132.7600000000
33 151.7700000000
48 163.7400000000
59 183.7400000000
70 183.7800000000
87 186.6900000000
90 195.6600000000
96 201.0500000000
176 205.7400000000
186 208.1600000000
190 217.4700000000
209 221.0300000000
228 221.2300000000
288 221.6100000000
305 236.4000000000
315 254.7600000000
342 263.3300000000
367 291.8600000000
403 314.4400000000
487 321.5700000000
527 334.1000000000
542 353.0100000000
762 353.7700000000
770 354.7400000000
780 356.2200000000
860 360.0300000000
875 361.6900000000
878 366.8700000000
916 379.4600000000
950 381.1000000000
959 388.5800000000
984 401.0300000000
1147 405.6000000000
1191 407.1000000000
1196 510.7800000000
1206 515.7800000000
1213 521.2800000000
1231 535.6000000000
1247 558.1700000000
1276 585.2900000000
1293 590.3200000000
1634 592.2500000000
1701 594.8900000000
1744 607.4300000000
1771 622.5700000000
1802 639.4000000000
2546 643.3100000000
2558 645.7700000000
3089 651.7300000000
3136 665.3200000000
3346 669.7900000000
3357 679.4300000000
3366 684.4600000000
3403 701.7600000000
3409 704.2200000000
3450 710.5500000000
3668 713.6300000000
3716 717.1100000000
3730 735.0100000000
3847 751.4000000000
4125 752.3700000000
4190 757.3300000000
4861 759.4200000000
5290 762.8400000000
5714 767.3300000000
5734 776.9500000000
5818 779.6700000000
6093 779.8900000000
6321 782.8800000000
6364 792.6600000000
6471 797.2500000000
6792 805.1900000000
7377 819.0800000000
7695 825.9500000000
8154 833.1800000000
10000 637.2000000000
